year,age,status,income,total_income,kommune
2022,20,utdanning,61746,61746,4203
2022,24,sysselsatt,795712,795712,1845
2022,53,sysselsatt,589555,589555,4601
2022,57,sysselsatt,1122839,1122839,3423
2022,34,sysselsatt,569033,569033,5401
2022,63,sysselsatt,839167,839167,3004
2022,21,utdanning,,,3002
2022,21,utdanning,59381,59381,3024
2022,50,ufor,60561,414312,3004
2022,53,sysselsatt,1076618,1076618,3019
2022,67,pensjonist,,235436,0301
2022,10,utdanning,,,1865
2022,29,sysselsatt,870935,870935,5001
2022,47,sysselsatt,557297,557297,5006
2022,64,sysselsatt,507833,507833,4204
2022,50,sysselsatt,533811,533811,5014
2022,14,utdanning,,,3413
2022,54,ufor,31219,533210,3825
2022,32,sysselsatt,873192,873192,3024
2022,4,utdanning,,,3804
2022,35,sysselsatt,410499,410499,3425
2022,43,sysselsatt,1586316,1586316,5001
2022,59,arbeidsledig,162280,564113,3043
2022,15,utdanning,,,4203
2022,3,utdanning,,,3029
2022,30,sysselsatt,956826,956826,3004
2022,50,sysselsatt,938566,938566,1108
2022,35,sysselsatt,650731,650731,4601
2022,29,sysselsatt,741139,741139,1149
2022,16,utdanning,,,0301
2022,62,sysselsatt,730618,730618,4215
2022,25,arbeidsledig,81752,81752,3027
2022,14,utdanning,,,1813
2022,44,sysselsatt,487520,487520,4225
2022,35,sysselsatt,1051747,1051747,3418
2022,44,sysselsatt,1035511,1035511,4601
2022,18,utdanning,,,5001
2022,73,pensjonist,,261619,0301
2022,50,sysselsatt,401498,401498,3030
2022,46,sysselsatt,786724,786724,3817
2022,39,sysselsatt,368581,368581,4619
2022,17,utdanning,,,1875
2022,21,utdanning,67639,67639,1859
2022,26,sysselsatt,620797,620797,1103
2022,86,pensjonist,,,1804
2022,49,sysselsatt,617970,617970,5403
2022,13,utdanning,,,3006
2022,66,pensjonist,,308828,3044
2022,33,sysselsatt,773535,773535,4222
2022,35,sysselsatt,662009,662009,4627
2022,41,sysselsatt,752567,752567,5437
2022,30,sysselsatt,297011,297011,1108
2022,44,sysselsatt,1856912,1856912,3440
2022,30,sysselsatt,1316566,1316566,3806
2022,71,pensjonist,,406055,4203
2022,45,sysselsatt,544942,544942,5001
2022,21,utdanning,,,3418
2022,37,sysselsatt,417978,417978,3049
2022,61,sysselsatt,583269,583269,5401
2022,75,pensjonist,,252642,1103
2022,31,sysselsatt,427153,427153,3047
2022,18,utdanning,70558,70558,4601
2022,38,sysselsatt,969533,969533,3806
2022,55,sysselsatt,727209,727209,1149
2022,8,utdanning,,,1859
2022,37,sysselsatt,897398,897398,3046
2022,24,sysselsatt,361500,361500,3803
2022,53,sysselsatt,1234299,1234299,1547
2022,82,pensjonist,,,1114
2022,38,sysselsatt,468102,468102,3031
2022,66,pensjonist,,575792,4203
2022,42,sysselsatt,1561125,1561125,0301
2022,19,sysselsatt,458757,458757,0301
2022,51,arbeidsledig,170947,810127,4635
2022,40,sysselsatt,247175,247175,3025
2022,48,sysselsatt,719384,719384,3441
2022,3,utdanning,,,3001
2022,64,ufor,35195,542933,3004
2022,48,sysselsatt,1748935,1748935,1851
2022,5,utdanning,,,1811
2022,83,pensjonist,,,1865
2022,19,utdanning,70796,70796,1812
2022,85,pensjonist,,,3807
2022,21,sysselsatt,,,3007
2022,51,sysselsatt,737876,737876,3807
2022,40,sysselsatt,692457,692457,1106
2022,6,utdanning,,,3805
2022,56,sysselsatt,1108881,1108881,4601
2022,46,sysselsatt,853779,853779,3803
2022,18,utdanning,,,1811
2022,60,sysselsatt,636677,636677,3804
2022,49,arbeidsledig,190891,432425,3004
2022,54,sysselsatt,1417711,1417711,0301
2022,24,arbeidsledig,99200,830833,3004
2022,31,sysselsatt,437429,437429,5038
2022,77,pensjonist,,,4212
2022,11,utdanning,,,1101
2022,42,sysselsatt,572715,572715,1848
2022,57,sysselsatt,541792,541792,4649
2022,42,sysselsatt,705020,705020,1566
2022,28,sysselsatt,481495,481495,4645
2022,16,utdanning,,,5420
2022,46,sysselsatt,899672,899672,3448
2022,13,utdanning,,,3035
2022,60,sysselsatt,944530,944530,5001
2022,43,sysselsatt,621133,621133,1103
2022,52,sysselsatt,868170,868170,4222
2022,29,sysselsatt,220962,220962,1560
2022,46,ufor,29742,193320,1826
2022,24,arbeidsledig,,367470,4639
2022,24,sysselsatt,,,4627
2022,27,sysselsatt,839146,839146,3020
2022,39,sysselsatt,508680,508680,3004
2022,20,utdanning,52676,52676,3807
2022,31,sysselsatt,292435,292435,3030
2022,6,utdanning,,,4601
2022,31,sysselsatt,730949,730949,4215
2022,-1,utdanning,,,
2022,31,sysselsatt,312653,312653,3030
2022,59,sysselsatt,633681,633681,5055
2022,24,sysselsatt,585872,585872,3030
2022,41,sysselsatt,1219610,1219610,5429
2022,69,pensjonist,,335634,0301
2022,53,sysselsatt,499281,499281,4601
2022,29,sysselsatt,416216,416216,3411
2022,-3,utdanning,,,
2022,57,sysselsatt,791700,791700,1547
2022,79,pensjonist,,,4206
2022,73,pensjonist,,294270,1149
2022,55,sysselsatt,595374,595374,3005
2022,-3,utdanning,,,
2022,66,sysselsatt,501813,501813,5001
2022,27,sysselsatt,449545,449545,0301
2022,5,utdanning,,,3804
2022,76,pensjonist,,393644,5401
2022,43,sysselsatt,786041,786041,1122
2022,38,sysselsatt,668070,668070,3004
2022,34,sysselsatt,1097145,1097145,0301
2022,28,sysselsatt,471110,471110,1820
2022,29,sysselsatt,712069,712069,5401
2022,45,sysselsatt,452714,452714,1859
2022,42,sysselsatt,561611,561611,3030
2022,-3,utdanning,,,
2022,41,sysselsatt,1167963,1167963,3024
2022,15,utdanning,,,5425
2022,10,utdanning,,,5001
2022,53,sysselsatt,1765209,1765209,3002
2022,59,sysselsatt,639568,639568,5001
2022,24,sysselsatt,773428,773428,4204
2022,46,arbeidsledig,188623,639762,3020
2022,81,pensjonist,,,3017
2022,37,arbeidsledig,73467,423444,5042
2022,39,sysselsatt,552598,552598,3031
2022,21,sysselsatt,,,3024
2022,23,sysselsatt,465271,465271,3407
2022,45,sysselsatt,447439,447439,3024
2022,26,sysselsatt,456302,456302,3401
2022,61,sysselsatt,699085,699085,0301
2022,43,sysselsatt,188238,188238,3054
2022,15,utdanning,,,3050
2022,35,sysselsatt,491164,491164,5031
2022,29,sysselsatt,664766,664766,3803
2023,34,arbeidsledig,47792,443606,3003
2023,55,sysselsatt,962696,962696,3007
2023,23,sysselsatt,,,1149
2023,81,pensjonist,,,1804
2023,35,sysselsatt,423921,423921,1149
2023,35,sysselsatt,430849,430849,5444
2023,55,sysselsatt,1426670,1426670,4601
2023,52,ufor,91900,787370,3805
2023,56,sysselsatt,1046827,1046827,1871
2023,69,pensjonist,,284697,1557
2023,-2,utdanning,,,
2023,17,utdanning,,,4601
2023,38,sysselsatt,392418,392418,1507
2023,22,sysselsatt,487850,487850,3804
2023,57,sysselsatt,992936,992936,5031
2023,48,sysselsatt,768856,768856,1812
2023,47,sysselsatt,1230686,1230686,5401
2023,51,sysselsatt,718918,718918,3004
2023,65,sysselsatt,1340705,1340705,5001
2023,26,sysselsatt,577962,577962,3439
2023,20,sysselsatt,382115,382115,1106
2023,63,ufor,17408,357792,5033
2023,52,ufor,34402,288031,3025
2023,60,sysselsatt,221654,221654,3020
2023,37,sysselsatt,935261,935261,5413
2023,52,sysselsatt,1467197,1467197,3417
2023,34,sysselsatt,274290,274290,5059
2023,62,ufor,39396,481268,3036
2023,24,sysselsatt,551262,551262,3007
2023,57,sysselsatt,1525405,1525405,4601
2023,3,utdanning,,,5026
2023,57,sysselsatt,1206903,1206903,5001
2023,57,sysselsatt,673577,673577,4625
2023,42,sysselsatt,571220,571220,3020
2023,32,sysselsatt,496026,496026,5028
2023,49,sysselsatt,1340701,1340701,3037
2023,26,sysselsatt,354902,354902,3020
2023,70,pensjonist,,330891,3020
2023,44,sysselsatt,650558,650558,3011
2023,43,sysselsatt,737339,737339,0301
2023,45,sysselsatt,350029,350029,3002
2023,58,ufor,34200,563970,3029
2023,42,sysselsatt,1022599,1022599,1114
2023,44,sysselsatt,509289,509289,4601
2023,59,sysselsatt,296157,296157,5416
2023,48,sysselsatt,423382,423382,1103
2023,62,pensjonist,,450980,3006
2023,20,utdanning,,,3039
2023,33,sysselsatt,1821193,1821193,3403
2023,23,sysselsatt,200821,200821,0301
2023,43,sysselsatt,1946669,1946669,0301
2023,50,sysselsatt,622089,622089,1820
2023,49,sysselsatt,561839,561839,3422
2023,34,sysselsatt,296430,296430,5044
2023,65,pensjonist,,483336,0301
2023,12,utdanning,,,5001
2023,81,pensjonist,,,1130
2023,47,sysselsatt,1203542,1203542,4204
2023,77,pensjonist,,363497,3030
2023,55,sysselsatt,387393,387393,1833
2023,24,sysselsatt,1072160,1072160,3033
2023,47,sysselsatt,627235,627235,5056
2023,9,utdanning,,,3415
2023,42,sysselsatt,1344157,1344157,1507
2023,2,utdanning,,,3806
2023,54,sysselsatt,373861,373861,3437
2023,-2,utdanning,,,
2023,26,sysselsatt,573670,573670,3453
2023,40,sysselsatt,363781,363781,3451
2023,33,sysselsatt,785354,785354,3011
2023,73,pensjonist,,232519,5423
2023,49,sysselsatt,1447877,1447877,0301
2023,56,sysselsatt,456534,456534,3430
2023,10,utdanning,,,4601
2023,62,sysselsatt,492160,492160,3401
2023,57,ufor,90011,1008400,5036
2023,54,arbeidsledig,592890,2098902,1103
2023,13,utdanning,,,1866
2023,61,arbeidsledig,339762,651028,0301
2023,38,arbeidsledig,134751,409719,3024
2023,72,pensjonist,,369310,4633
2023,49,sysselsatt,359230,359230,1507
2023,31,arbeidsledig,92085,287816,3004
2023,64,pensjonist,,584055,5001
2023,23,arbeidsledig,130710,130710,0301
2023,75,pensjonist,,282210,3051
2023,37,sysselsatt,749304,749304,3004
2023,25,sysselsatt,424572,424572,5427
2023,48,ufor,48969,342270,0301
2023,-2,utdanning,,,
2023,51,sysselsatt,1987935,1987935,0301
2023,46,arbeidsledig,242594,492179,1815
2023,77,pensjonist,,334098,0301
2023,43,sysselsatt,472279,472279,5001
2023,19,utdanning,29649,29649,1108
2023,51,sysselsatt,493814,493814,4601
2023,47,arbeidsledig,150411,537495,3816
2023,44,sysselsatt,2058452,2058452,3815
2023,35,sysselsatt,1547374,1547374,5413
2023,64,sysselsatt,469577,469577,3053
2023,48,sysselsatt,531010,531010,4625
2023,53,sysselsatt,1732010,1732010,0301
2023,49,ufor,66778,760942,1103
2023,58,sysselsatt,1705796,1705796,5001
2023,51,sysselsatt,1120504,1120504,4203
2023,13,utdanning,,,4616
2023,-2,utdanning,,,
2023,55,sysselsatt,1324980,1324980,3043
2023,19,utdanning,73680,73680,3012
2023,25,arbeidsledig,198652,510333,1507
2023,25,sysselsatt,304786,304786,1103
2023,17,utdanning,,,4601
2023,45,sysselsatt,728540,728540,1827
2023,54,sysselsatt,1141793,1141793,1103
2023,55,sysselsatt,740503,740503,4601
2023,48,sysselsatt,723842,723842,4651
2023,57,sysselsatt,2035316,2035316,5401
2023,50,arbeidsledig,393663,2333515,0301
2023,26,sysselsatt,682767,682767,3025
2023,45,sysselsatt,642446,642446,1833
2023,62,pensjonist,,273790,4601
2023,65,sysselsatt,485017,485017,1103
2023,48,arbeidsledig,155471,623061,1848
2023,65,sysselsatt,1069717,1069717,0301
2023,23,sysselsatt,1249750,1249750,3049
2023,62,sysselsatt,550582,550582,4602
2023,73,pensjonist,,555840,1835
2023,34,sysselsatt,970196,970196,4206
2023,34,sysselsatt,378192,378192,4629
2023,57,sysselsatt,376550,376550,4632
2023,51,sysselsatt,1570004,1570004,4204
2023,49,sysselsatt,583679,583679,3024
2023,62,sysselsatt,452256,452256,4203
2023,37,sysselsatt,318315,318315,3807
2023,53,sysselsatt,769746,769746,1804
2023,50,sysselsatt,1994045,1994045,5401
2023,25,sysselsatt,375523,375523,3045
2023,30,sysselsatt,874887,874887,4651
2023,61,ufor,10886,551972,4601
2023,49,sysselsatt,596146,596146,0301
2023,23,sysselsatt,286913,286913,5001
2023,46,sysselsatt,536187,536187,5045
2023,56,sysselsatt,1011759,1011759,1103
2023,44,arbeidsledig,116542,344233,1573
2023,30,sysselsatt,405182,405182,5424
2023,24,sysselsatt,420323,420323,0301
2023,8,utdanning,,,3038
2023,65,pensjonist,,536211,5007
2023,40,sysselsatt,412954,412954,3030
2023,25,sysselsatt,453923,453923,1804
2023,13,utdanning,,,5413
2023,33,sysselsatt,461001,461001,3012
2023,37,sysselsatt,436961,436961,3004
2023,84,pensjonist,,,3036
2023,24,sysselsatt,702740,702740,0301
2023,14,utdanning,,,3013
2023,4,utdanning,,,4649
2023,8,utdanning,,,5418
2023,51,sysselsatt,477485,477485,3005
2023,29,arbeidsledig,111795,457069,1840
2023,68,pensjonist,,284472,3005
2023,57,sysselsatt,433561,433561,3819
2023,11,utdanning,,,3024
2023,28,sysselsatt,1052248,1052248,1812
2023,19,utdanning,,,0301
2023,46,sysselsatt,1676492,1676492,3016
2023,33,sysselsatt,479081,479081,4601
2023,52,ufor,54384,579159,5001
2023,44,sysselsatt,475441,475441,3432
2023,53,sysselsatt,1100172,1100172,4612
2023,51,sysselsatt,637523,637523,3024
2023,34,sysselsatt,435274,435274,5001
2023,47,sysselsatt,538709,538709,0301
2023,31,sysselsatt,476322,476322,1516
2023,45,sysselsatt,749879,749879,5419
2023,62,sysselsatt,334135,334135,1815
2023,22,sysselsatt,982045,982045,3805
2023,54,sysselsatt,794152,794152,5444
2023,20,utdanning,88499,88499,3029
2023,66,sysselsatt,337215,337215,5417
2023,41,sysselsatt,338336,338336,5401
2023,66,sysselsatt,231884,231884,0301
2023,28,sysselsatt,513251,513251,3002
2023,52,sysselsatt,1217057,1217057,3043
2023,72,pensjonist,,422008,3801
2023,-1,utdanning,,,
2023,10,utdanning,,,0301
2023,63,sysselsatt,311786,311786,0301
2023,-2,utdanning,,,
2023,55,sysselsatt,741530,741530,3030
2023,82,pensjonist,,,3020
2023,35,sysselsatt,1199918,1199918,0301
2023,43,sysselsatt,976094,976094,5403
2023,32,sysselsatt,443706,443706,4227
2023,50,sysselsatt,1135825,1135825,3419
2023,20,utdanning,54300,54300,5025
2023,46,sysselsatt,560736,560736,3811
2023,20,sysselsatt,,,0301
2023,66,pensjonist,,270895,4219
2023,41,sysselsatt,298469,298469,3804
2023,34,sysselsatt,610532,610532,5057
2023,78,pensjonist,,,0301
2023,9,utdanning,,,1108
2023,47,sysselsatt,991331,991331,3804
2023,25,sysselsatt,259465,259465,5428
2023,12,utdanning,,,0301
2023,3,utdanning,,,3801
2023,56,ufor,27711,1000921,5041
2023,52,sysselsatt,1631537,1631537,5001
2023,49,sysselsatt,311311,311311,1816
2023,57,sysselsatt,814200,814200,1517
2023,6,utdanning,,,3001
2023,27,sysselsatt,672115,672115,1531
2023,47,sysselsatt,1211973,1211973,5403
2023,68,pensjonist,,429371,0301
2023,86,pensjonist,,,1103
2023,56,sysselsatt,1566630,1566630,3024
2023,5,utdanning,,,3824
2023,31,sysselsatt,803249,803249,5001
2023,34,sysselsatt,929755,929755,4204
2023,66,pensjonist,,379638,5014
2023,68,pensjonist,,327400,0301
2023,37,sysselsatt,334118,334118,1577
2023,26,sysselsatt,981214,981214,1804
2023,51,arbeidsledig,99853,538036,1507
2023,20,utdanning,,,5441
2023,56,sysselsatt,521214,521214,3026
2023,69,pensjonist,,384414,3001
2023,44,ufor,28418,213488,1557
2023,2,utdanning,,,3804
2023,68,pensjonist,,300961,1506
2023,34,sysselsatt,193126,193126,1108
2023,47,sysselsatt,1484569,1484569,1857
2023,74,pensjonist,,318756,1563
2023,48,sysselsatt,679363,679363,3805
2023,34,sysselsatt,386551,386551,3803
2023,21,utdanning,,,1554
2023,9,utdanning,,,3817
2023,23,sysselsatt,,,3801
2023,82,pensjonist,,,5014
2023,25,sysselsatt,1026091,1026091,0301
2023,38,sysselsatt,287753,287753,0301
2023,26,sysselsatt,1089787,1089787,3043
2023,26,sysselsatt,1772336,1772336,4204
2023,-2,utdanning,,,
2023,43,arbeidsledig,201802,540828,3807
2023,27,sysselsatt,330362,330362,3002
2023,30,sysselsatt,1143228,1143228,0301
2023,36,sysselsatt,1252579,1252579,1832
2023,36,sysselsatt,690244,690244,3037
2023,18,utdanning,,,1122
2023,63,sysselsatt,1145657,1145657,4601
2023,40,sysselsatt,381453,381453,5419
2023,23,sysselsatt,524065,524065,3414
2023,17,utdanning,,,3426
2023,19,utdanning,33951,33951,3805
2023,13,utdanning,,,3421
2023,87,pensjonist,,,3442
2023,47,sysselsatt,433380,433380,4216
2023,38,sysselsatt,807638,807638,3801
2023,21,sysselsatt,,,1507
2023,60,sysselsatt,415768,415768,4649
2023,36,sysselsatt,646513,646513,1871
2023,10,utdanning,,,5401
2023,34,sysselsatt,376590,376590,3005
2023,27,sysselsatt,303620,303620,5401
2023,18,utdanning,,,3427
2023,40,sysselsatt,318574,318574,0301
2023,63,sysselsatt,921474,921474,4634
2023,11,utdanning,,,1576
2023,23,sysselsatt,,,5437
2023,42,sysselsatt,644952,644952,5441
2023,33,sysselsatt,632716,632716,5401
2023,63,sysselsatt,1028832,1028832,4601
2023,27,sysselsatt,170269,170269,4611
2023,44,sysselsatt,340033,340033,3025
2023,16,utdanning,,,3804
2023,24,sysselsatt,479298,479298,3029
2023,4,utdanning,,,3005
2023,27,arbeidsledig,53401,364477,3801
2023,36,sysselsatt,485335,485335,3002
2023,50,sysselsatt,923619,923619,0301
2023,17,utdanning,,,3002
2023,48,sysselsatt,1035520,1035520,1103
2023,71,pensjonist,,137068,3021
2023,64,sysselsatt,486809,486809,1103
2023,68,pensjonist,,499423,0301
2023,20,utdanning,,,3411
2023,7,utdanning,,,1121
2023,34,sysselsatt,834443,834443,1506
2023,42,sysselsatt,1134306,1134306,1833
2023,36,sysselsatt,439638,439638,1106
2023,47,sysselsatt,955935,955935,5437
2023,55,sysselsatt,359820,359820,3024
2023,45,sysselsatt,383847,383847,0301
2023,59,sysselsatt,630930,630930,0301
2023,17,utdanning,,,5420
2023,23,sysselsatt,515216,515216,1103
2023,40,sysselsatt,722286,722286,3426
2023,2,utdanning,,,5001
2023,55,sysselsatt,3314947,3314947,4203
2023,20,sysselsatt,,,3803
2023,40,arbeidsledig,114584,797542,1160
2023,75,pensjonist,,295249,1106
2023,30,sysselsatt,616361,616361,5007
2023,38,sysselsatt,1311355,1311355,3017
2023,57,ufor,49995,1046716,4204
2023,14,utdanning,,,3002
2023,55,sysselsatt,940981,940981,0301
2023,5,utdanning,,,1875
2023,45,sysselsatt,701457,701457,4624
2023,39,sysselsatt,615462,615462,4627
2023,35,sysselsatt,714017,714017,1506
2023,2,utdanning,,,1507
2023,64,sysselsatt,1465259,1465259,3025
2023,59,sysselsatt,529064,529064,3030
2023,70,pensjonist,,592943,5001
2023,26,sysselsatt,118470,118470,1103
2023,41,sysselsatt,711417,711417,4228
2023,64,sysselsatt,571024,571024,3805
2023,50,sysselsatt,728718,728718,1146
2023,-2,utdanning,,,
2023,50,sysselsatt,1386142,1386142,5440
2023,45,arbeidsledig,46641,452064,0301
2023,62,sysselsatt,204991,204991,3006
2023,-2,utdanning,,,
2023,66,pensjonist,,421298,0301
2023,38,sysselsatt,249327,249327,3446
2023,9,utdanning,,,3434
2023,60,sysselsatt,601749,601749,3824
2023,51,sysselsatt,824968,824968,3002
2023,38,sysselsatt,865620,865620,3806
2023,32,sysselsatt,777206,777206,5401
2023,43,sysselsatt,408113,408113,0301
2023,49,sysselsatt,691213,691213,5404
2023,57,sysselsatt,1052596,1052596,1839
2023,50,sysselsatt,672502,672502,3803
2023,68,pensjonist,,262810,0301
2023,46,sysselsatt,661425,661425,3035
2023,64,pensjonist,,379221,0301
2023,66,sysselsatt,265256,265256,4601
2023,19,utdanning,,,3419
2023,-2,utdanning,,,
2023,18,utdanning,45362,45362,5001
2023,47,sysselsatt,326912,326912,3048
2023,57,sysselsatt,1420577,1420577,3004
2023,29,sysselsatt,230372,230372,5006
2023,46,sysselsatt,636926,636926,1826
2023,29,sysselsatt,661552,661552,3004
2023,29,sysselsatt,598900,598900,1124
2023,47,sysselsatt,565555,565555,5438
2023,35,sysselsatt,311991,311991,5428
2023,12,utdanning,,,3052
2023,62,sysselsatt,367687,367687,3011
2023,12,utdanning,,,3422
2023,38,ufor,35736,390108,4601
2023,49,arbeidsledig,207536,631299,3407
2023,24,sysselsatt,,,0301
2023,37,sysselsatt,374376,374376,4627
2023,81,pensjonist,,,5001
2023,65,sysselsatt,755440,755440,4649
2023,65,pensjonist,,517179,1108
2023,19,utdanning,100850,100850,3024
2023,28,sysselsatt,493552,493552,4204
2023,44,sysselsatt,982693,982693,1507
2023,15,utdanning,,,5031
2023,31,arbeidsledig,57580,254060,3025
2023,45,sysselsatt,708554,708554,4651
2023,19,utdanning,65394,65394,3804
2023,38,sysselsatt,1144978,1144978,3007
2023,17,utdanning,,,4601
2023,48,ufor,50300,546447,5429
2023,46,sysselsatt,822736,822736,1103
2023,21,sysselsatt,511002,511002,3006
2023,26,sysselsatt,432533,432533,3002
2023,72,pensjonist,,307015,0301
2023,16,utdanning,,,5416
2023,72,pensjonist,,322535,5014
2023,44,sysselsatt,516636,516636,3806
2023,45,sysselsatt,357543,357543,1535
2023,42,sysselsatt,491224,491224,5401
2023,29,arbeidsledig,98239,285572,5401
2023,-2,utdanning,,,
2023,81,pensjonist,,,3005
2023,55,sysselsatt,602664,602664,1103
2023,54,arbeidsledig,164406,580783,5412
2023,34,sysselsatt,990961,990961,1103
2023,53,sysselsatt,1073530,1073530,1507
2023,49,sysselsatt,1609167,1609167,4226
2023,40,sysselsatt,432986,432986,3020
2023,30,sysselsatt,779844,779844,4202
2023,58,sysselsatt,324130,324130,3052
2023,34,sysselsatt,827533,827533,5001
2023,21,utdanning,45164,45164,1103
2023,63,sysselsatt,957018,957018,0301
2023,-2,utdanning,,,
2023,33,sysselsatt,809971,809971,4614
2023,18,utdanning,110573,110573,5055
2023,34,sysselsatt,803090,803090,5001
2023,42,ufor,59207,596277,1103
2023,26,sysselsatt,2307822,2307822,1103
2023,52,sysselsatt,982041,982041,0301
2023,40,sysselsatt,535176,535176,3440
2023,58,sysselsatt,697171,697171,1579
2023,66,sysselsatt,717846,717846,5059
2023,55,sysselsatt,1002708,1002708,5434
2023,60,sysselsatt,1171351,1171351,3821
2023,-2,utdanning,,,
2023,70,pensjonist,,470314,5401
2023,32,sysselsatt,533581,533581,3004
2023,66,sysselsatt,780907,780907,4601
2023,30,sysselsatt,1061181,1061181,3003
2023,28,sysselsatt,297720,297720,1836
2023,14,utdanning,,,1520
2023,24,sysselsatt,322602,322602,5059
2023,43,sysselsatt,604533,604533,3411
2023,30,sysselsatt,447325,447325,0301
2023,49,sysselsatt,683198,683198,1804
2023,73,pensjonist,,221414,4626
2023,64,sysselsatt,559855,559855,5021
2023,5,utdanning,,,5020
2023,-2,utdanning,,,
2023,33,sysselsatt,556974,556974,1103
2023,71,pensjonist,,171628,1149
2023,30,sysselsatt,637238,637238,0301
2023,28,sysselsatt,228653,228653,4625
